,census_tract,day_of_week,Pickup_longitude,Pickup_latitude,Passenger_count,Trip_distance,Total_amount,year,ride
1499,36081021200,502,-161470.88262939453,89015.00175857544,3125,6701.639999999999,32306.760000000002,4398576,2184
1500,36081021400,504,-186604.5129928589,102867.29291152954,3613,7904.219999999998,37677.37,5083336,2524
1501,36081021600,504,-389399.9166107178,214675.84977722168,7636,16024.120000000003,77455.56000000003,10607738,5267
1502,36081021900,88,-2217.5372161865234,1223.078899383545,34,72.26,375.28,60420,30
1503,36081022001,458,-49682.70967102051,27389.504222869873,978,2089.179999999999,10063.489999999996,1353408,672
1504,36081022002,436,-32751.354705810547,18053.1814994812,643,1319.18,6312.7599999999975,892202,443
1505,36081022900,399,-22993.44496154785,12674.429615020752,427,871.2199999999999,4436.570000000001,626354,311
1506,36081023000,452,-36078.13275909424,19887.32180404663,734,1487.7299999999998,7160.829999999999,982832,488
1507,36081023200,139,-4139.980812072754,2282.7437438964844,81,198.15,887.2999999999998,112784,56
1508,36081023500,494,-128053.29521942139,70586.28568267822,2567,5383.31,25813.819999999996,3488248,1732
1509,36081023600,487,-63805.0178527832,35174.20215988159,1251,2555.370000000001,12533.570000000002,1738082,863
1510,36081023800,495,-95077.21472930908,52414.48007583618,1868,4034.289999999998,19175.429999999993,2590004,1286
1511,36081024000,497,-129237.47227478027,71240.16291427612,2542,5372.540000000001,26054.109999999997,3520472,1748
1512,36081024300,469,-44357.87016296387,24453.787296295166,841,1834.95,8647.220000000001,1208400,600
1513,36081024500,491,-72826.19931030273,40144.99366760254,1417,2725.650000000001,14187.529999999999,1983790,985
1514,36081024600,438,-30016.233085632324,16546.499561309814,576,1333.0399999999995,6253.89,817684,406
1515,36081024700,504,-240356.5001220703,132498.31214141846,4656,10139.270000000002,47993.54000000002,6547514,3251
1516,36081024900,504,-4783609.42250824,2636991.095176697,92674,198543.86000000002,956145.9399999996,130309828,64702
1517,36081025100,504,-531577.5248184204,293036.3363876343,10271,22165.61,106480.90000000002,14480660,7190
1518,36081025301,504,-1078159.6773529053,594359.9327735901,20858,45051.22000000002,216156.92000000004,29370162,14583
1519,36081025302,504,-518787.64458465576,285991.9422264099,9993,22135.270000000004,104704.44999999997,14132238,7017
1520,36081025400,290,-11753.679206848145,6479.833759307861,231,529.57,2502.54,320226,159
1521,36081025500,501,-172041.68101501465,94838.63179779053,3303,7107.81,35212.15999999999,4686578,2327
1522,36081025700,499,-167383.67166900635,92276.56147003174,3201,7234.369999999996,34076.60999999999,4559696,2264
1523,36081025800,157,-5397.3671798706055,2975.2665519714355,130,214.76000000000002,1069.5,147022,73
1524,36081025900,504,-1561317.8202896118,860705.1555747986,30235,64728.64999999998,315530.1900000002,42531652,21118
1525,36081026000,142,-3696.7444076538086,2038.0478057861328,83,157.07,832.73,100700,50
1526,36081026100,504,-972591.0564117432,536141.1265449524,18910,40272.65999999999,194457.33999999997,26494170,13155
1527,36081026200,39,-887.2017822265625,488.7723808288574,18,57.12,279.2,24168,12
1528,36081026300,504,-1775047.1867904663,978508.468952179,34732,73714.93,354652.95,48354126,24009
1529,36081026400,127,-3178.7625579833984,1752.582607269287,70,126.46999999999998,614.04,86602,43
1530,36081026500,504,-9404206.559822083,5183990.688793182,182977,388084.2999999998,1877182.240000001,256178786,127199
1531,36081026600,174,-5027.876335144043,2770.6128120422363,114,212.40000000000003,1020.2,136952,68
1532,36081026700,504,-7499310.031112671,4133966.809890747,145864,310837.57,1497987.5100000002,204288076,101434
1533,36081026901,504,-5103872.267318726,2813479.495498657,98532,211023.04999999993,1014727.0600000002,139034476,69034
1534,36081026902,504,-999431.0356292725,550928.9257888794,19385,41073.470000000016,197494.03000000003,27225252,13518
1535,36081027000,91,-2143.9572525024414,1181.3027038574219,37,69.62,358.50000000000006,58406,29
1536,36081027100,504,-501338.76976013184,276356.96769332886,9847,20811.059999999998,101210.27000000003,13656934,6781
1537,36081027200,291,-10129.226737976074,5584.13342666626,187,415.3599999999999,2025.6000000000006,275918,137
1538,36081027300,504,-470360.5975418091,259286.0376625061,9154,20153.759999999995,95688.06000000004,12813068,6362
1539,36081027400,22,-517.4451599121094,285.4496879577637,8,19.35,96.7,14098,7
1540,36081027500,504,-284638.7552947998,156915.2961730957,5398,11649.909999999994,55905.92,7753900,3850
1541,36081027600,185,-5988.427810668945,3302.964641571045,109,285.6899999999999,1256.8,163134,81
1542,36081027700,496,-142986.5715789795,78821.89510726929,2691,5875.239999999995,28692.259999999995,3895076,1934
1543,36081027800,78,-1848.1713790893555,1018.6416435241699,45,76.82,392.90000000000003,50350,25
1544,36081027900,504,-289513.3698196411,159611.18489837646,5583,12016.36,57532.240000000005,7886824,3916
1545,36081028000,67,-1700.2960891723633,937.3678169250488,35,56.989999999999995,291.6,46322,23
1546,36081028100,502,-171675.00260162354,94636.73720169067,3323,6959.17,34198.49000000001,4676508,2322
1547,36081028200,113,-3179.63916015625,1752.309555053711,61,140.25999999999993,698.37,86602,43
1548,36081028300,504,-552871.1374740601,304780.1568336487,10806,23111.62,110601.10999999997,15060692,7478
1549,36081028400,116,-3253.232696533203,1793.548656463623,65,147.49,1146.49,88616,44
1550,36081028500,504,-129236.41779327393,71238.82787704468,2507,5360.640000000001,26616.94,3520472,1748
1551,36081028700,504,-324264.82161712646,178755.42489242554,6269,13293.770000000008,64393.99000000003,8833404,4386
1552,36081028800,88,-2218.4749450683594,1222.934425354004,36,92.97000000000003,421.83,60420,30
1553,36081028900,504,-892747.4176559448,492135.4366340637,17425,36843.219999999965,178015.8299999999,24319050,12075
1554,36081029100,504,-400276.66201782227,220653.17835998535,7828,16840.66999999999,80322.37999999998,10903796,5414
1555,36081029300,504,-395462.8219909668,218011.6201324463,7685,16568.020000000008,78893.71,10772886,5349
1556,36081029400,307,-10942.53923034668,6031.033233642578,220,457.75,2210.419999999999,298072,148
1557,36081029500,504,-589243.0657272339,324829.54416656494,11624,24501.21999999999,118333.09,16051580,7970
1558,36081029700,477,-64469.03931427002,35540.90134429932,1285,2696.8999999999996,12907.320000000002,1756208,872
1559,36081029900,504,-189863.09463500977,104661.29183959961,3746,7559.87,37123.330000000016,5171952,2568
1560,36081030600,407,-19962.104736328125,11005.781795501709,372,759.11,3777.58,543780,270
1561,36081030902,500,-112968.7004699707,62277.17979431152,2176,4545.140000000002,22177.40999999999,3077392,1528
1562,36081030903,504,-367231.35417175293,202436.40287399292,7042,15610.63,74200.82000000004,10003538,4967
1563,36081030904,499,-146759.73777770996,80900.47062301636,2869,6218.6900000000005,29886.380000000012,3997790,1985
1564,36081031700,504,-218621.9227218628,120515.47745132446,4356,8902.07,42752.420000000006,5955398,2957
1565,36081032000,335,-15525.854598999023,8558.709857940674,305,636.2800000000001,3065.989999999999,422940,210
1566,36081032700,504,-679076.8350982666,374333.99754333496,13234,28012.57000000001,135363.58999999997,18498590,9185
1567,36081032800,42,-887.4076309204102,489.01265716552734,26,43.63,196.5,24168,12
1568,36081032900,502,-128345.86875152588,70752.2798614502,2478,5485.86,26173.620000000006,3496304,1736
1569,36081033000,59,-1404.5562362670898,774.3522567749023,20,36.76,201.35,38266,19
1570,36081033100,502,-92858.7815322876,51188.66485595703,1778,3677.939999999999,19456.91,2529584,1256
1571,36081033401,132,-3179.314468383789,1752.3998374938965,56,127.73999999999998,640.0300000000001,86602,43
1572,36081033402,196,-7541.280937194824,4156.431816101074,138,289.59999999999997,1431.37,205428,102
1573,36081033700,504,-566183.3209228516,312103.94775772095,11081,23041.299999999992,112324.14000000001,15423212,7658
1574,36081033900,503,-313625.7113800049,172880.96813964844,5986,12872.49,62280.85,8543388,4242
1575,36081034700,503,-181283.58367156982,99937.01173019409,3510,7444.760000000002,36480.260000000024,4938328,2452
1576,36081035100,504,-245604.3313217163,135391.2161064148,4738,10343.159999999998,49290.25000000001,6690508,3322
1577,36081035200,217,-7024.070281982422,3872.0006141662598,143,244.13000000000005,1225.9900000000002,191330,95
1578,36081035300,504,-267931.3380661011,147701.71616744995,5157,11024.100000000002,52762.12,7298736,3624
1579,36081035700,499,-75929.42254638672,41858.107372283936,1503,3034.5400000000004,14564.13,2068378,1027
1580,36081035800,33,-887.2306823730469,489.19482040405273,23,19.55,123.15,24168,12
1581,36081036100,502,-140841.30122375488,77634.33953094482,2838,5763.709999999998,27542.530000000006,3836670,1905
1582,36081036300,390,-21957.138343811035,12104.367664337158,415,878.9799999999998,4313.879999999999,598158,297
1583,36081036500,497,-117110.59899139404,64563.930809020996,2281,4675.219999999998,22481.509999999995,3190176,1584
1584,36081036600,41,-887.2750930786133,489.15689849853516,21,50.14,245.93,24168,12
1585,36081036700,471,-46206.49498748779,25474.81198501587,874,1981.9700000000003,9599.539999999999,1258750,625
1586,36081036800,51,-1330.6074523925781,733.3309097290039,31,62.64999999999999,329.91,36252,18
1587,36081037100,466,-62992.60868835449,34722.90425491333,1261,2521.4499999999985,12260.339999999998,1715928,852
1588,36081037300,500,-116074.27886199951,63987.97827911377,2231,4969.080000000001,23413.34999999999,3161980,1570
1589,36081037500,504,-688386.2972869873,379475.56981658936,13222,28981.68,138105.18999999997,18752354,9311
1590,36081037600,40,-1478.8214645385742,814.8303146362305,39,74.41,347.65,40280,20
1591,36081037700,504,-211598.53120422363,116644.20785522461,4105,8841.560000000001,42689.52,5764068,2862
1592,36081037900,504,-196593.95365905762,108367.32081222534,3820,8343.929999999998,39917.979999999996,5355226,2659
1593,36081038100,496,-112081.39125823975,61784.57759857178,2136,4675.889999999997,22671.980000000007,3053224,1516
1594,36081038301,504,-836705.2052764893,461231.2945251465,16245,35227.43,169833.19000000003,22792438,11317
