,GEOID,STATE,COUNTY,TRACT,LAT,LON
1771,36047096600,36,047,96600,40.6406399,-73.903142
1772,36047096800,36,047,96800,40.6441418,-73.9038769
1773,36047097000,36,047,97000,40.64726,-73.907353
1774,36047097400,36,047,97400,40.6469841,-73.8997658
1775,36047098200,36,047,98200,40.6509988,-73.8943666
1776,36047098400,36,047,98400,40.6465779,-73.8917896
1777,36047098600,36,047,98600,40.6449365,-73.8943196
1778,36047098800,36,047,98800,40.6430019,-73.8973153
1779,36047099000,36,047,99000,40.6393703,-73.898562
1780,36047099200,36,047,99200,40.6374035,-73.9012845
1781,36047099400,36,047,99400,40.6357597,-73.9043993
1782,36047099600,36,047,99600,40.6334438,-73.9077878
1783,36047099800,36,047,99800,40.6295432,-73.9094498
1784,36047100400,36,047,00400,40.6306493,-73.9038
1785,36047100600,36,047,00600,40.6322533,-73.9008897
1786,36047100800,36,047,00800,40.6341331,-73.8980664
1787,36047101000,36,047,01000,40.6360282,-73.894972
1788,36047101200,36,047,01200,40.6397265,-73.8936677
1789,36047101400,36,047,01400,40.6416626,-73.8906734
1790,36047101600,36,047,01600,40.643303,-73.8881409
1791,36047101800,36,047,01800,40.643853,-73.8867595
1792,36047102000,36,047,02000,40.6383785,-73.8870181
1793,36047102200,36,047,02200,40.6364413,-73.8900106
1794,36047102400,36,047,02400,40.6329284,-73.8932756
1795,36047102600,36,047,02600,40.6296068,-73.8984805
1796,36047102800,36,047,02800,40.6271511,-73.8949624
1797,36047103400,36,047,03400,40.6333888,-73.8805458
1798,36047105801,36,047,05801,40.649262,-73.8806341
1799,36047105804,36,047,05804,40.645084,-73.8812223
1800,36047107000,36,047,07000,40.6487051,-73.8640437
1801,36047107800,36,047,07800,40.6588417,-73.875959
1802,36047109800,36,047,09800,40.6526645,-73.9016511
1803,36047110400,36,047,10400,40.6574132,-73.8887708
1804,36047110600,36,047,10600,40.6573142,-73.8842981
1805,36047111000,36,047,11000,40.6605446,-73.8813458
1806,36047111600,36,047,11600,40.6638632,-73.8756882
1807,36047111800,36,047,11800,40.6687567,-73.876018
1808,36047112000,36,047,12000,40.6666275,-73.8805197
1809,36047112200,36,047,12200,40.6637279,-73.8859223
1810,36047112400,36,047,12400,40.6660037,-73.8871536
1811,36047112600,36,047,12600,40.6648986,-73.8931118
1812,36047112800,36,047,12800,40.6617411,-73.8921088
1813,36047113000,36,047,13000,40.6621691,-73.8964704
1814,36047113200,36,047,13200,40.6612558,-73.8988897
1815,36047113400,36,047,13400,40.6677793,-73.8996082
1816,36047114201,36,047,14201,40.6804227,-73.8973066
1817,36047114202,36,047,14202,40.682397,-73.8912342
1818,36047114400,36,047,14400,40.6728086,-73.8985501
1819,36047114600,36,047,14600,40.6792066,-73.8923418
1820,36047115000,36,047,15000,40.6739223,-73.8865225
1821,36047115200,36,047,15200,40.6732693,-73.8909301
1822,36047115600,36,047,15600,40.6683267,-73.8958947
1823,36047115800,36,047,15800,40.6688809,-73.8921624
1824,36047116000,36,047,16000,40.6694195,-73.8885305
1825,36047116200,36,047,16200,40.6699382,-73.8850349
1826,36047116400,36,047,16400,40.6705099,-73.8811822
1827,36047116600,36,047,16600,40.6745627,-73.8822052
1828,36047116800,36,047,16800,40.6789908,-73.882516
1829,36047117000,36,047,17000,40.6776,-73.886181
1830,36047117201,36,047,17201,40.6808117,-73.8875149
1831,36047117202,36,047,17202,40.6827365,-73.883765
1832,36047117400,36,047,17400,40.6828584,-73.8797862
1833,36047117601,36,047,17601,40.6847798,-73.8768792
1834,36047117602,36,047,17602,40.686235,-73.8744475
1835,36047117800,36,047,17800,40.6816528,-73.8742887
1836,36047118000,36,047,18000,40.6894045,-73.8779572
1837,36047118201,36,047,18201,40.6879085,-73.8718976
1838,36047118202,36,047,18202,40.6886646,-73.8690021
1839,36047118400,36,047,18400,40.6843041,-73.86941
1840,36047118600,36,047,18600,40.6814659,-73.8677811
1841,36047118800,36,047,18800,40.6790412,-73.8659139
1842,36047119000,36,047,19000,40.6790579,-73.8716142
1843,36047119200,36,047,19200,40.6771157,-73.8781552
1844,36047119400,36,047,19400,40.6725527,-73.8770602
1845,36047119600,36,047,19600,40.675898,-73.8731663
1846,36047119800,36,047,19800,40.6763148,-73.8943856
1847,36047120000,36,047,20000,40.6748774,-73.8672723
1848,36047120200,36,047,20200,40.6763414,-73.8643639
1849,36047120800,36,047,20800,40.6713064,-73.8651605
1850,36047121000,36,047,21000,40.6700551,-73.8722312
1851,36047121400,36,047,21400,40.6674646,-73.8651719
1852,36047122000,36,047,22000,40.6637054,-73.8627976
1853,36047123700,36,047,23700,40.6967384,-73.9567404
1854,36047150200,36,047,50200,40.6546671,-73.981321
1855,36047152200,36,047,52200,40.6439742,-73.9671836
1856,36047990100,36,047,90100,40.5649933,-74.0148865
2388,36061000100,36,061,00100,40.6900555,-74.0461424
2389,36061000201,36,061,00201,40.7098991,-73.9855836
2390,36061000202,36,061,00202,40.710616,-73.9811776
2391,36061000500,36,061,00500,40.6903066,-74.017891
2392,36061000600,36,061,00600,40.709594,-73.9880382
2393,36061000700,36,061,00700,40.7038139,-74.0050607
2394,36061000800,36,061,00800,40.7101266,-73.9931927
2395,36061000900,36,061,00900,40.7020688,-74.0072095
2396,36061001001,36,061,01001,40.7139813,-73.9762895
2397,36061001002,36,061,01002,40.7168343,-73.9750294
2398,36061001200,36,061,01200,40.7159066,-73.982094
2399,36061001300,36,061,01300,40.7091177,-74.0129723
2400,36061001401,36,061,01401,40.7151603,-73.9873314
2401,36061001402,36,061,01402,40.7175157,-73.9858855
2402,36061001501,36,061,01501,40.7075443,-74.0014647
2403,36061001502,36,061,01502,40.7049434,-74.0025841
2404,36061001600,36,061,01600,40.715948,-73.9932822
2405,36061001800,36,061,01800,40.7190473,-73.9908456
2406,36061002000,36,061,02000,40.7200362,-73.9739772
2407,36061002100,36,061,02100,40.7143437,-74.0101102
2408,36061002201,36,061,02201,40.7191156,-73.9818443
2409,36061002202,36,061,02202,40.7212601,-73.9811422
2410,36061002400,36,061,02400,40.7231908,-73.9729404
2411,36061002500,36,061,02500,40.7085998,-73.9978104
2412,36061002601,36,061,02601,40.722585,-73.9799302
2413,36061002602,36,061,02602,40.7243901,-73.9786159
2414,36061002700,36,061,02700,40.71256,-73.9990063
2415,36061002800,36,061,02800,40.7268637,-73.9768107
2416,36061002900,36,061,02900,40.7141198,-74.000591
2417,36061003001,36,061,03001,40.7210057,-73.9868387
2418,36061003002,36,061,03002,40.7229641,-73.9858662
2419,36061003100,36,061,03100,40.7152762,-74.00386
2420,36061003200,36,061,03200,40.7255579,-73.9837166
2421,36061003300,36,061,03300,40.7188641,-74.0061467
2422,36061003400,36,061,03400,40.7290092,-73.9814618
2423,36061003601,36,061,03601,40.7223222,-73.9911397
2424,36061003602,36,061,03602,40.724563,-73.9902061
2425,36061003700,36,061,03700,40.7260999,-74.0117336
2426,36061003800,36,061,03800,40.7273669,-73.9884656
2427,36061003900,36,061,03900,40.721555,-74.012927
2428,36061004000,36,061,04000,40.7307448,-73.9860235
2429,36061004100,36,061,04100,40.719161,-73.9966954
2430,36061004200,36,061,04200,40.7318014,-73.9893668
2431,36061004300,36,061,04300,40.7233237,-73.9954663
2432,36061004400,36,061,04400,40.7280964,-73.971452
2433,36061004500,36,061,04500,40.7205701,-73.9993912
2434,36061004700,36,061,04700,40.7224189,-74.0028653
2435,36061004800,36,061,04800,40.7338561,-73.9837297
2436,36061004900,36,061,04900,40.7250607,-74.0004802
2437,36061005000,36,061,05000,40.7361106,-73.9872189
2438,36061005200,36,061,05200,40.7374424,-73.9904576
2439,36061005400,36,061,05400,40.7388112,-73.993678
2440,36061005501,36,061,05501,40.7276734,-73.997083
2441,36061005502,36,061,05502,40.7262229,-73.9938721
2442,36061005600,36,061,05600,40.7417904,-73.9872892
2443,36061005700,36,061,05700,40.729416,-73.9923912
2444,36061005800,36,061,05800,40.7431454,-73.9905106
2445,36061005900,36,061,05900,40.7312895,-73.9945614
2446,36061006000,36,061,06000,40.73439,-73.9740455
2447,36061006100,36,061,06100,40.7337082,-73.9923241
2448,36061006200,36,061,06200,40.7386044,-73.9728432
2449,36061006300,36,061,06300,40.7344214,-73.9968603
2450,36061006400,36,061,06400,40.7369538,-73.9814755
2451,36061006500,36,061,06500,40.7299685,-73.9995774
2452,36061006600,36,061,06600,40.7400705,-73.9792317
2453,36061006700,36,061,06700,40.7304513,-74.0041205
2454,36061006800,36,061,06800,40.7404366,-73.9840803
2455,36061006900,36,061,06900,40.7294317,-74.0124667
2456,36061007000,36,061,07000,40.743185,-73.9769614
2457,36061007100,36,061,07100,40.7354477,-73.9999139
2458,36061007200,36,061,07200,40.7448656,-73.9808584
2459,36061007300,36,061,07300,40.7341146,-74.0041065
2460,36061007400,36,061,07400,40.7462136,-73.9840829
2461,36061007500,36,061,07500,40.7342201,-74.0113049
2462,36061007600,36,061,07600,40.7475672,-73.987298
2463,36061007700,36,061,07700,40.7380854,-74.003295
2464,36061007800,36,061,07800,40.7463237,-73.9746729
2465,36061007900,36,061,07900,40.7383077,-74.0103189
2466,36061008000,36,061,08000,40.7492588,-73.977652
2467,36061008100,36,061,08100,40.7398053,-73.9987713
2468,36061008200,36,061,08200,40.7506132,-73.9808741
2469,36061008300,36,061,08300,40.7421983,-74.0044535
2470,36061008400,36,061,08400,40.7519695,-73.9840942
2471,36061008601,36,061,08601,40.7461341,-73.9694101
2472,36061008602,36,061,08602,40.7497577,-73.9662388
2473,36061008603,36,061,08603,40.7533793,-73.96291
2474,36061008700,36,061,08700,40.7422439,-73.9969962
2475,36061008800,36,061,08800,40.7494963,-73.9723665
2476,36061008900,36,061,08900,40.744638,-74.0026786
2477,36061009000,36,061,09000,40.7526521,-73.97004
2478,36061009100,36,061,09100,40.7447178,-73.9951959
2479,36061009200,36,061,09200,40.7536476,-73.9747422
2480,36061009300,36,061,09300,40.7471119,-74.0008752
2481,36061009400,36,061,09400,40.7552279,-73.9777463
2482,36061009500,36,061,09500,40.7472363,-73.9933578
2483,36061009600,36,061,09600,40.7563748,-73.9808861
2484,36061009700,36,061,09700,40.7496604,-73.999042
2485,36061009800,36,061,09800,40.755788,-73.9677745
2486,36061009900,36,061,09900,40.7523775,-74.0083669
2487,36061010000,36,061,10000,40.7580653,-73.9712318
2488,36061010100,36,061,10100,40.7497314,-73.9915412
2489,36061010200,36,061,10200,40.7594238,-73.9744493
2490,36061010300,36,061,10300,40.7521404,-73.9971904
2491,36061010400,36,061,10400,40.7607791,-73.9776729
2492,36061010601,36,061,10601,40.7568359,-73.9604665
2493,36061010602,36,061,10602,40.7600851,-73.9582333
2494,36061010800,36,061,10800,40.758968,-73.9654532
2495,36061010900,36,061,10900,40.7522505,-73.9897028
2496,36061011000,36,061,11000,40.7621471,-73.9631398
2497,36061011100,36,061,11100,40.7546437,-73.9953876
2498,36061011201,36,061,11201,40.7639781,-73.9753455
2499,36061011202,36,061,11202,40.762604,-73.9721311
2500,36061011203,36,061,11203,40.7612444,-73.9689142
2501,36061011300,36,061,11300,40.7547752,-73.9878702
2502,36061011401,36,061,11401,40.7648402,-73.9704939
2503,36061011402,36,061,11402,40.7634831,-73.9672789
2504,36061011500,36,061,11500,40.7571661,-73.9935528
2505,36061011600,36,061,11600,40.7624537,-73.9557716
2506,36061011700,36,061,11700,40.7611059,-74.0024791
2507,36061011800,36,061,11800,40.7652748,-73.9608553
2508,36061011900,36,061,11900,40.7573151,-73.9860247
2509,36061012000,36,061,12000,40.7669264,-73.9647673
2510,36061012100,36,061,12100,40.7597092,-73.9917004
2511,36061012200,36,061,12200,40.7682812,-73.9679849
2512,36061012400,36,061,12400,40.7660368,-73.952871
2513,36061012500,36,061,12500,40.7598407,-73.9841752
2514,36061012600,36,061,12600,40.7684666,-73.9585262
2515,36061012700,36,061,12700,40.762237,-73.989856
2516,36061012800,36,061,12800,40.7713809,-73.9615172
2517,36061012900,36,061,12900,40.7650139,-73.9998117
2518,36061013000,36,061,13000,40.7727364,-73.9647332
2519,36061013100,36,061,13100,40.7623458,-73.9823534
2520,36061013200,36,061,13200,40.7693047,-73.9500032
2521,36061013300,36,061,13300,40.7647381,-73.9880352
2522,36061013400,36,061,13400,40.7717017,-73.9561658
2523,36061013500,36,061,13500,40.7702629,-73.9959718
2524,36061013600,36,061,13600,40.7725278,-73.9480644
2525,36061013700,36,061,13700,40.765207,-73.9802337
2526,36061013800,36,061,13800,40.7749216,-73.953815
2527,36061013900,36,061,13900,40.7672923,-73.9861711
2528,36061014000,36,061,14000,40.7759141,-73.95821
2529,36061014200,36,061,14200,40.7772742,-73.9614257
2530,36061014300,36,061,14300,40.7814695,-73.9667842
2531,36061014401,36,061,14401,40.7752486,-73.947552
2532,36061014402,36,061,14402,40.7762339,-73.9453767
2533,36061014500,36,061,14500,40.7698085,-73.9842549
2534,36061014601,36,061,14601,40.7771918,-73.952161
2535,36061014602,36,061,14602,40.7788148,-73.950975
2536,36061014700,36,061,14700,40.7713285,-73.9888036
2537,36061014801,36,061,14801,40.7788416,-73.9560743
2538,36061014802,36,061,14802,40.7810927,-73.9544321
2539,36061014900,36,061,14900,40.7723543,-73.9824834
2540,36061015001,36,061,15001,40.7801987,-73.9592834
2541,36061015002,36,061,15002,40.7824499,-73.9576478
2542,36061015100,36,061,15100,40.7755489,-73.9921079
2543,36061015200,36,061,15200,40.7789143,-73.9394523
2544,36061015300,36,061,15300,40.7748578,-73.9806658
2545,36061015400,36,061,15400,40.7813494,-73.9491245
2546,36061015500,36,061,15500,40.7785469,-73.990183
2547,36061015601,36,061,15601,40.7835686,-73.9475024
2548,36061015602,36,061,15602,40.7851821,-73.9463253
2549,36061015700,36,061,15700,40.7774175,-73.9787896
2550,36061015801,36,061,15801,40.7842784,-73.9521037
2551,36061015802,36,061,15802,40.7865243,-73.950465
2552,36061015900,36,061,15900,40.7803844,-73.9870937
2553,36061016001,36,061,16001,40.7856349,-73.9553223
2554,36061016002,36,061,16002,40.7878787,-73.9536853
2555,36061016100,36,061,16100,40.7799492,-73.9771934
2556,36061016200,36,061,16200,40.7887495,-73.9391484
2557,36061016300,36,061,16300,40.7835282,-73.9860998
2558,36061016400,36,061,16400,40.7877141,-73.9444745
2559,36061016500,36,061,16500,40.7823577,-73.9749987
2560,36061016600,36,061,16600,40.7893746,-73.9483593
2561,36061016700,36,061,16700,40.7864633,-73.9835804
2562,36061016800,36,061,16800,40.791051,-73.951345
2563,36061016900,36,061,16900,40.7851959,-73.9731195
2564,36061017000,36,061,17000,40.7909025,-73.9421468
2565,36061017100,36,061,17100,40.7888138,-73.9827681
2566,36061017200,36,061,17200,40.793827,-73.9451333
2567,36061017300,36,061,17300,40.7877705,-73.9712361
2568,36061017401,36,061,17401,40.7948875,-73.948576
2569,36061017402,36,061,17402,40.7968026,-73.9471624
2570,36061017500,36,061,17500,40.791537,-73.9799727
2571,36061017700,36,061,17700,40.7903083,-73.9693891
2572,36061017800,36,061,17800,40.7940929,-73.9327979
2573,36061017900,36,061,17900,40.7943257,-73.9790063
2574,36061018000,36,061,18000,40.7944017,-73.939595
2575,36061018100,36,061,18100,40.7925562,-73.967746
2576,36061018200,36,061,18200,40.7983211,-73.9418511
2577,36061018300,36,061,18300,40.7967957,-73.9769097
2578,36061018400,36,061,18400,40.7996841,-73.9450687
2579,36061018500,36,061,18500,40.7945001,-73.9663636
2580,36061018600,36,061,18600,40.7991059,-73.9497088
2581,36061018700,36,061,18700,40.7995846,-73.9752418
2582,36061018800,36,061,18800,40.7975948,-73.9372599
2583,36061018900,36,061,18900,40.7973281,-73.9642508
2584,36061019000,36,061,19000,40.8019616,-73.9476194
2585,36061019100,36,061,19100,40.8015309,-73.972221
2586,36061019200,36,061,19200,40.799559,-73.9294154
2587,36061019300,36,061,19300,40.8005051,-73.9619564
2588,36061019400,36,061,19400,40.8004651,-73.935186
2589,36061019500,36,061,19500,40.8039983,-73.9704542
2590,36061019600,36,061,19600,40.8028054,-73.9385762
2591,36061019701,36,061,19701,40.8053111,-73.9593993
2592,36061019702,36,061,19702,40.802189,-73.9579879
2593,36061019800,36,061,19800,40.8043025,-73.9423627
2594,36061019900,36,061,19900,40.8065718,-73.9687947
2595,36061020000,36,061,20000,40.8057859,-73.9452336
2596,36061020101,36,061,20101,40.8064355,-73.9602048
2597,36061020102,36,061,20102,40.8050511,-73.9566329
2598,36061020300,36,061,20300,40.8086693,-73.9615616
2599,36061020500,36,061,20500,40.8110985,-73.9671098
2600,36061020600,36,061,20600,40.8082917,-73.9387853
2601,36061020701,36,061,20701,40.8089775,-73.95846
2602,36061020800,36,061,20800,40.8096485,-73.942008
2603,36061020901,36,061,20901,40.8115578,-73.9550032
2604,36061021000,36,061,21000,40.8135899,-73.9353306
2605,36061021100,36,061,21100,40.8159829,-73.9631123
2606,36061021200,36,061,21200,40.8137611,-73.9390015
2607,36061021303,36,061,21303,40.8145587,-73.9531391
2608,36061021400,36,061,21400,40.8177989,-73.9361841
2609,36061021500,36,061,21500,40.8135272,-73.9494713
2610,36061021600,36,061,21600,40.8006768,-73.954388
2611,36061021703,36,061,21703,40.8179349,-73.9497563
2612,36061021800,36,061,21800,40.8032221,-73.9525241
2613,36061021900,36,061,21900,40.8185149,-73.9602435
2614,36061022000,36,061,22000,40.8057836,-73.950657
2615,36061022102,36,061,22102,40.8186544,-73.9461862
2616,36061022200,36,061,22200,40.8083402,-73.9487876
2617,36061022301,36,061,22301,40.8220415,-73.9579264
2618,36061022302,36,061,22302,40.8209453,-73.9592794
2619,36061022400,36,061,22400,40.8111222,-73.9469598
2620,36061022500,36,061,22500,40.8251911,-73.9572269
2621,36061022600,36,061,22600,40.8134305,-73.9448116
2622,36061022700,36,061,22700,40.8229663,-73.9464621
2623,36061022800,36,061,22800,40.8159297,-73.9432453
2624,36061022900,36,061,22900,40.8270566,-73.9542898
2625,36061023000,36,061,23000,40.8184725,-73.9413896
2626,36061023100,36,061,23100,40.8258302,-73.9440935
2627,36061023200,36,061,23200,40.8210133,-73.9395318
2628,36061023300,36,061,23300,40.82824,-73.9541632
2629,36061023400,36,061,23400,40.8237337,-73.9386672
2630,36061023501,36,061,23501,40.8289967,-73.9418352
2631,36061023502,36,061,23502,40.8278881,-73.9389277
2632,36061023600,36,061,23600,40.8243024,-73.9355854
2633,36061023700,36,061,23700,40.8325614,-73.9512113
2634,36061023801,36,061,23801,40.75139,-73.959515
2635,36061023802,36,061,23802,40.7696137,-73.9416606
2636,36061023900,36,061,23900,40.8323409,-73.9410559
2637,36061024000,36,061,24000,40.790889,-73.9202473
2638,36061024100,36,061,24100,40.8356768,-73.9496649
2639,36061024200,36,061,24200,40.8059188,-73.9334775
2640,36061024301,36,061,24301,40.8360035,-73.9387688
2641,36061024302,36,061,24302,40.8316695,-73.937431
2642,36061024500,36,061,24500,40.8366323,-73.9420916
2643,36061024700,36,061,24700,40.8393482,-73.9478879
2644,36061024900,36,061,24900,40.8391263,-73.9364494
2645,36061025100,36,061,25100,40.8403421,-73.9399256
2646,36061025300,36,061,25300,40.842896,-73.9383779
2647,36061025500,36,061,25500,40.848173,-73.9460145
2648,36061025700,36,061,25700,40.8084355,-73.9540741
2649,36061025900,36,061,25900,40.8232145,-73.9423562
2650,36061026100,36,061,26100,40.8457845,-73.9344554
2651,36061026300,36,061,26300,40.8468227,-73.9374753
2652,36061026500,36,061,26500,40.8496184,-73.9400607
2653,36061026700,36,061,26700,40.8502185,-73.928708
2654,36061026900,36,061,26900,40.8505567,-73.9309745
2655,36061027100,36,061,27100,40.8519392,-73.9342905
2656,36061027300,36,061,27300,40.8539297,-73.9374112
2657,36061027500,36,061,27500,40.8542596,-73.941482
2658,36061027700,36,061,27700,40.855429,-73.9273911
2659,36061027900,36,061,27900,40.8558384,-73.9316629
2660,36061028100,36,061,28100,40.8570766,-73.9345044
2661,36061028300,36,061,28300,40.8588309,-73.9289236
2662,36061028500,36,061,28500,40.8615305,-73.9280159
2663,36061028700,36,061,28700,40.863902,-73.9344225
2664,36061029100,36,061,29100,40.8643049,-73.9239376
2665,36061029300,36,061,29300,40.8659234,-73.92012
2666,36061029500,36,061,29500,40.8675294,-73.9249359
2667,36061029700,36,061,29700,40.8724974,-73.928619
2668,36061029900,36,061,29900,40.8665111,-73.9152694
2669,36061030300,36,061,30300,40.8692173,-73.9186597
2670,36061030700,36,061,30700,40.8712704,-73.916675
2671,36061030900,36,061,30900,40.8758391,-73.9104054
2672,36061031100,36,061,31100,40.8467157,-73.9297379
2673,36061031703,36,061,31703,40.718053,-74.016843
2674,36061031704,36,061,31704,40.7087093,-74.018973
2675,36061031900,36,061,31900,40.7025332,-74.0167192
3133,36081000100,36,081,00100,40.7422074,-73.9436183
3134,36081000200,36,081,00200,40.6933082,-73.8661652
3135,36081000400,36,081,00400,40.6896856,-73.8647709
3136,36081000600,36,081,00600,40.6859082,-73.8637277
3137,36081000700,36,081,00700,40.7448438,-73.9514092
3138,36081000800,36,081,00800,40.6873473,-73.8582587
3139,36081001000,36,081,01000,40.6907493,-73.8592987
3140,36081001200,36,081,01200,40.6942784,-73.8608412
3141,36081001400,36,081,01400,40.6950749,-73.8552543
3142,36081001600,36,081,01600,40.6897177,-73.8548395
3143,36081001800,36,081,01800,40.6902842,-73.8520187
3144,36081001900,36,081,01900,40.7486417,-73.9450673
3145,36081002000,36,081,02000,40.6913899,-73.8495336
3146,36081002200,36,081,02200,40.6959809,-73.8505759
3147,36081002400,36,081,02400,40.6972088,-73.8465709
3148,36081002500,36,081,02500,40.7550657,-73.9450541
3149,36081002600,36,081,02600,40.6972603,-73.8430922
3150,36081002800,36,081,02800,40.6924319,-73.8443988
3151,36081003000,36,081,03000,40.6916999,-73.8472949
3152,36081003100,36,081,03100,40.7531761,-73.9339044
3153,36081003200,36,081,03200,40.6873574,-73.8467704
3154,36081003300,36,081,03300,40.7543878,-73.9380943
3155,36081003400,36,081,03400,40.6847732,-73.858187
3156,36081003600,36,081,03600,40.6837714,-73.8568176
3157,36081003700,36,081,03700,40.7633048,-73.9432058
3158,36081003800,36,081,03800,40.6847999,-73.8474941
3159,36081003900,36,081,03900,40.7627994,-73.9409316
3160,36081004001,36,081,04001,40.683248,-73.8458749
3161,36081004002,36,081,04002,40.681538,-73.8429922
3162,36081004200,36,081,04200,40.6818145,-73.8579641
3163,36081004300,36,081,04300,40.7609451,-73.9375143
3164,36081004401,36,081,04401,40.6771616,-73.8593737
3165,36081004500,36,081,04500,40.7645328,-73.9337656
3166,36081004700,36,081,04700,40.7602879,-73.9331578
3167,36081005000,36,081,05000,40.677711,-73.8549186
3168,36081005100,36,081,05100,40.7556398,-73.9321381
3169,36081005200,36,081,05200,40.6807594,-73.8546643
3170,36081005300,36,081,05300,40.7603485,-73.9292728
3171,36081005400,36,081,05400,40.6787655,-73.8487437
3172,36081005500,36,081,05500,40.7537949,-73.9277888
3173,36081005700,36,081,05700,40.7569544,-73.9256721
3174,36081005800,36,081,05800,40.6735602,-73.8486536
3175,36081005900,36,081,05900,40.7597006,-73.9239255
3176,36081006100,36,081,06100,40.7620307,-73.922041
3177,36081006201,36,081,06201,40.666876,-73.8467968
3178,36081006202,36,081,06202,40.6648771,-73.854407
3179,36081006300,36,081,06300,40.7644845,-73.920024
3180,36081006501,36,081,06501,40.7680492,-73.9176724
3181,36081006502,36,081,06502,40.7667951,-73.9151194
3182,36081006900,36,081,06900,40.7715023,-73.922154
3183,36081007100,36,081,07100,40.7690871,-73.9230507
3184,36081007300,36,081,07300,40.7669951,-73.9253702
3185,36081007500,36,081,07500,40.7645436,-73.9273299
3186,36081007700,36,081,07700,40.7667329,-73.9317327
3187,36081007900,36,081,07900,40.7691001,-73.9299452
3188,36081008100,36,081,08100,40.7700665,-73.9335769
3189,36081008300,36,081,08300,40.7726204,-73.9286934
3190,36081008500,36,081,08500,40.7600215,-73.9407223
3191,36081008600,36,081,08600,40.6770706,-73.841081
3192,36081008700,36,081,08700,40.774378,-73.9349707
3193,36081008800,36,081,08800,40.6708511,-73.8385632
3194,36081009100,36,081,09100,40.7758824,-73.9296715
3195,36081009400,36,081,09400,40.6814105,-73.8365114
3196,36081009500,36,081,09500,40.7744652,-73.9207974
3197,36081009600,36,081,09600,40.6809137,-73.8322684
3198,36081009700,36,081,09700,40.7764819,-73.9186027
3199,36081009800,36,081,09800,40.6854,-73.8312082
3200,36081009900,36,081,09900,40.7787875,-73.9230731
3201,36081010000,36,081,10000,40.6811536,-73.8288851
3202,36081010100,36,081,10100,40.7784032,-73.9162557
3203,36081010200,36,081,10200,40.6787779,-73.8229675
3204,36081010300,36,081,10300,40.7814851,-73.9154037
3205,36081010400,36,081,10400,40.6829682,-73.8265465
3206,36081010500,36,081,10500,40.7827883,-73.9129479
3207,36081010600,36,081,10600,40.685683,-73.824964
3208,36081010701,36,081,10701,40.785292,-73.9060848
3209,36081010800,36,081,10800,40.6886101,-73.8305959
3210,36081011000,36,081,11000,40.6873142,-73.8350142
3211,36081011100,36,081,11100,40.7787953,-73.9073131
3212,36081011200,36,081,11200,40.6840981,-73.8390746
3213,36081011300,36,081,11300,40.7762579,-73.9084659
3214,36081011400,36,081,11400,40.6879689,-73.8418438
3215,36081011500,36,081,11500,40.7744206,-73.9133464
3216,36081011600,36,081,11600,40.6888159,-73.8388153
3217,36081011700,36,081,11700,40.7722286,-73.9104565
3218,36081011800,36,081,11800,40.6906952,-73.8339159
3219,36081011900,36,081,11900,40.7712054,-73.9060641
3220,36081012000,36,081,12000,40.6915362,-73.8286702
3221,36081012100,36,081,12100,40.7727587,-73.9035141
3222,36081012200,36,081,12200,40.6965157,-73.8310887
3223,36081012301,36,081,12301,40.7757825,-73.8990836
3224,36081012400,36,081,12400,40.6952398,-73.834319
3225,36081012500,36,081,12500,40.7709334,-73.9156734
3226,36081012601,36,081,12601,40.6936963,-73.837425
3227,36081012602,36,081,12602,40.6932014,-73.8407158
3228,36081012800,36,081,12800,40.6982644,-73.8401252
3229,36081013000,36,081,13000,40.7003729,-73.837877
3230,36081013200,36,081,13200,40.7013006,-73.8343929
3231,36081013400,36,081,13400,40.7052718,-73.8349247
3232,36081013500,36,081,13500,40.7706485,-73.8989767
3233,36081013600,36,081,13600,40.7066144,-73.8286632
3234,36081013700,36,081,13700,40.7689636,-73.9049233
3235,36081013800,36,081,13800,40.7065698,-73.8251454
3236,36081014000,36,081,14000,40.7037232,-73.8289874
3237,36081014100,36,081,14100,40.7669831,-73.906686
3238,36081014201,36,081,14201,40.7009789,-73.8245894
3239,36081014202,36,081,14202,40.6986903,-73.8202841
3240,36081014300,36,081,14300,40.7663006,-73.9115112
3241,36081014400,36,081,14400,40.698569,-73.8285071
3242,36081014500,36,081,14500,40.7642809,-73.9075079
3243,36081014700,36,081,14700,40.7629976,-73.9107521
3244,36081014800,36,081,14800,40.694524,-73.8224212
3245,36081014900,36,081,14900,40.7618544,-73.9144441
3246,36081015000,36,081,15000,40.6934064,-73.821155
3247,36081015100,36,081,15100,40.760167,-73.9108443
3248,36081015200,36,081,15200,40.6937659,-73.813753
3249,36081015300,36,081,15300,40.7580802,-73.9136453
3250,36081015400,36,081,15400,40.6921953,-73.8205653
3251,36081015500,36,081,15500,40.7600344,-73.9175933
3252,36081015600,36,081,15600,40.6903476,-73.8206026
3253,36081015700,36,081,15700,40.7550147,-73.9219258
3254,36081015801,36,081,15801,40.6888961,-73.8122577
3255,36081015802,36,081,15802,40.6875436,-73.8196472
3256,36081015900,36,081,15900,40.7557869,-73.9183425
3257,36081016100,36,081,16100,40.7550819,-73.9145862
3258,36081016300,36,081,16300,40.7563233,-73.9098741
3259,36081016400,36,081,16400,40.6851018,-73.8165255
3260,36081016600,36,081,16600,40.6812928,-73.8207156
3261,36081016800,36,081,16800,40.6793479,-73.817233
