,GEOID,accommodates,bathrooms,bedrooms,beds,dailyrate,number_of_reviews,review_scores_location,review_scores_rating,airbnb_listings
743,36047101800,4.0,1.5,1.5,2.0,67.0,37.0,7.0,88.0,2.0
744,36047102000,4.5,1.0,1.0,4.0,91.5,18.0,9.0,93.5,2.0
745,36047102200,3.0,1.0,2.0,2.0,90.0,0.0,,,1.0
746,36047102400,8.66666666667,2.16666666667,3.33333333333,5.0,220.0,6.66666666667,9.5,95.5,3.0
747,36047102600,5.0,1.35714285714,1.85714285714,2.28571428571,124.0,18.2857142857,7.2,80.0,7.0
748,36047102800,6.25,1.375,1.75,3.0,108.5,3.75,8.0,89.5,4.0
749,36047105801,4.0,1.0,1.0,1.0,82.0,27.0,8.0,89.0,1.0
750,36047105804,2.0,1.5,1.0,1.0,90.0,0.0,,,1.0
751,36047107800,2.0,1.0,1.0,1.0,35.0,0.0,,,1.0
752,36047110600,3.0,1.0,1.0,1.0,40.0,0.0,,,1.0
753,36047111600,7.5,1.75,3.0,3.5,135.0,9.0,9.0,96.0,2.0
754,36047111800,4.5,1.5,1.75,2.5,90.75,2.25,5.66666666667,81.3333333333,4.0
755,36047112000,1.66666666667,1.0,1.16666666667,1.33333333333,63.3333333333,5.16666666667,7.66666666667,94.0,6.0
756,36047112200,3.0,1.0,1.0,2.0,55.0,2.0,9.0,95.0,2.0
757,36047112400,2.0,1.0,1.0,1.0,53.5,22.0,7.5,89.5,2.0
758,36047112600,4.16666666667,1.16666666667,1.83333333333,2.5,80.5,13.5,8.6,94.4,6.0
759,36047112800,1.0,1.0,1.0,1.0,60.0,2.5,9.5,100.0,2.0
760,36047113000,3.5,1.125,1.375,1.625,79.0,33.375,7.71428571429,87.0,8.0
761,36047113200,3.42857142857,1.21428571429,1.42857142857,1.85714285714,97.8571428571,29.0,7.0,91.0,7.0
762,36047114201,3.0,1.0,1.0,1.5,41.0,7.5,8.5,92.5,2.0
763,36047114202,2.85714285714,1.07142857143,1.57142857143,1.85714285714,79.4285714286,9.28571428571,9.0,94.8333333333,7.0
764,36047114400,2.0,1.0,1.0,1.0,50.0,2.0,7.0,80.0,1.0
765,36047114600,3.875,1.625,1.25,2.375,71.0,7.875,8.4,90.7,16.0
766,36047115000,2.0,1.0,1.0,1.0,2535.0,1.0,10.0,100.0,2.0
767,36047115200,3.6,1.0,1.4,1.6,89.8,12.6,9.25,99.0,5.0
768,36047115600,6.0,2.0,3.0,3.0,150.0,43.0,7.0,89.0,1.0
769,36047115800,4.14285714286,1.35714285714,1.85714285714,2.28571428571,95.7142857143,9.42857142857,7.6,78.6,7.0
770,36047116000,2.0,1.0,1.0,1.0,80.0,0.0,,,1.0
771,36047116200,4.6,1.2,1.8,2.0,123.4,25.6,7.75,89.75,5.0
772,36047116400,1.85714285714,1.0,1.0,1.0,63.5714285714,0.857142857143,9.66666666667,96.6666666667,7.0
773,36047116600,3.71428571429,1.07142857143,1.42857142857,2.14285714286,97.5714285714,11.1428571429,8.16666666667,94.5,7.0
774,36047116800,2.0,1.25,1.0,1.0,110.0,2.75,6.66666666667,82.0,4.0
775,36047117000,2.0,1.0,1.0,1.0,75.0,2.0,9.0,90.0,1.0
776,36047117201,4.0,1.6875,1.125,2.125,54.75,7.625,8.83333333333,92.5,8.0
777,36047117601,2.71428571429,1.0,1.28571428571,1.85714285714,67.8571428571,21.8571428571,8.6,84.0,7.0
778,36047117602,1.5,1.0,1.0,1.0,42.0,26.5,8.5,93.5,2.0
779,36047117800,2.0,1.33333333333,1.33333333333,1.66666666667,90.6666666667,2.33333333333,8.0,98.0,3.0
780,36047118000,4.0,1.0,1.0,2.0,45.0,51.0,8.0,84.0,1.0
781,36047118201,1.2,1.0,1.0,1.0,23.8,19.2,8.4,89.0,5.0
782,36047118202,1.0,1.0,1.0,1.0,43.0,1.0,,,1.0
783,36047118400,3.0,1.0,1.0,1.5,84.5,42.5,8.0,91.5,2.0
784,36047118600,1.0,1.0,1.0,1.0,60.0,0.0,,,1.0
785,36047118800,1.0,,1.0,1.0,75.0,0.0,,,1.0
786,36047119000,1.0,1.0,1.0,1.0,75.0,0.0,,,1.0
787,36047119200,3.0,1.0,1.33333333333,1.66666666667,97.3333333333,2.66666666667,9.5,94.5,3.0
788,36047119400,1.6,1.2,1.0,1.0,70.4,9.6,9.0,91.2,5.0
789,36047119600,8.0,1.5,3.0,5.0,159.0,95.0,8.0,94.0,1.0
790,36047119800,3.66666666667,1.33333333333,1.0,2.0,44.0,6.66666666667,8.0,95.0,3.0
791,36047120000,2.0,1.0,1.0,1.0,75.0,2.0,10.0,100.0,1.0
792,36047122000,2.0,1.25,1.0,1.0,67.5,2.0,9.0,100.0,2.0
793,36047123700,2.7,1.0,1.0,1.3,108.0,9.2,8.0,90.375,10.0
794,36047150200,3.2,1.4,1.6,1.6,118.4,0.7,10.0,100.0,10.0
795,36047152200,3.35714285714,1.03846153846,1.35714285714,2.14285714286,119.857142857,26.5714285714,9.91666666667,96.0833333333,14.0
796,36059411301,1.0,1.0,1.0,1.0,60.0,1.0,10.0,100.0,1.0
797,36061000201,2.85714285714,1.21428571429,1.28571428571,1.71428571429,127.857142857,36.6428571429,8.76923076923,87.0,14.0
798,36061000202,3.5,1.5,1.5,2.0,190.0,3.5,10.0,94.0,2.0
799,36061000500,4.0,1.5,1.5,2.0,227.5,19.5,9.0,98.0,2.0
800,36061000600,1.81818181818,1.27380952381,1.04545454545,1.5,94.9318181818,9.22727272727,9.39393939394,94.1212121212,44.0
801,36061000700,2.83116883117,1.11363636364,0.935064935065,1.42857142857,196.62987013,4.00649350649,9.6125,92.4146341463,154.0
802,36061000800,2.825,1.05,1.2,1.425,142.45,11.225,8.9,90.1,40.0
803,36061001001,3.66666666667,1.16666666667,0.833333333333,2.16666666667,157.0,29.1666666667,9.2,96.6666666667,6.0
804,36061001002,2.0,1.0,1.0,1.0,145.0,19.0,9.0,99.0,1.0
805,36061001200,3.21875,1.25,1.34375,1.5,197.4375,10.0,9.0,93.6538461538,32.0
806,36061001300,2.8,1.08256880734,1.01369863014,1.55707762557,190.231818182,9.05909090909,9.84057971014,94.2101449275,220.0
807,36061001401,2.62,1.10135135135,1.18666666667,1.37333333333,155.633333333,14.3,9.20661157025,91.3388429752,150.0
808,36061001402,2.81967213115,1.03278688525,1.09836065574,1.45081967213,191.229508197,13.9590163934,9.48453608247,93.1530612245,122.0
809,36061001501,2.57446808511,1.06382978723,0.957446808511,1.41304347826,180.595744681,7.85106382979,9.7,96.1,47.0
810,36061001502,2.0,1.0,1.0,1.0,109.5,2.0,9.0,90.0,2.0
811,36061001600,2.67464114833,1.15384615385,1.15789473684,1.38277511962,168.732057416,14.8133971292,9.11377245509,92.0239520958,209.0
812,36061001800,2.77092511013,1.04405286344,1.07488986784,1.42731277533,168.317180617,16.3392070485,9.53723404255,92.0793650794,227.0
813,36061002000,2.0,1.0,1.0,1.0,94.0,16.0,10.0,98.0,1.0
814,36061002100,3.73626373626,1.41758241758,1.3956043956,2.0,273.010989011,6.25274725275,9.65384615385,93.2641509434,91.0
815,36061002201,2.6091954023,1.06470588235,1.09195402299,1.36781609195,154.574712644,12.2413793103,9.4126984127,92.765625,87.0
816,36061002202,2.35593220339,1.03418803419,1.00847457627,1.25423728814,137.254237288,14.2711864407,9.40476190476,92.2380952381,118.0
817,36061002500,1.75,1.0,1.0,1.0,102.0,13.0,9.0,95.5,4.0
818,36061002601,2.60833333333,1.08333333333,1.1,1.39166666667,148.008333333,14.2,9.07,90.9,120.0
819,36061002602,3.03164556962,1.14331210191,1.30379746835,1.64331210191,183.272151899,16.5316455696,9.325,91.2083333333,158.0
820,36061002700,2.3375,1.0625,1.1,1.4,128.875,10.075,8.91836734694,90.5714285714,80.0
821,36061002800,2.70103092784,1.07731958763,1.0824742268,1.34020618557,166.020618557,12.6804123711,9.50684931507,93.4931506849,97.0
822,36061002900,2.0,1.05405405405,1.10810810811,1.10810810811,117.675675676,18.9459459459,9.14814814815,88.3928571429,37.0
823,36061003001,2.79908675799,1.04816513761,1.09589041096,1.48401826484,168.168949772,19.4063926941,9.65363128492,91.5921787709,219.0
824,36061003002,2.7074829932,1.05442176871,1.08904109589,1.44217687075,168.646258503,17.5578231293,9.70909090909,92.6936936937,147.0
825,36061003100,3.03636363636,1.09090909091,1.10909090909,1.63636363636,194.727272727,4.54545454545,9.71428571429,94.9285714286,55.0
826,36061003200,2.61538461538,1.0641025641,1.0295202952,1.34065934066,165.289377289,20.7252747253,9.70531400966,91.8269230769,273.0
827,36061003300,3.42,1.33673469388,1.34,1.89795918367,409.68,11.76,9.93939393939,92.5757575758,50.0
828,36061003400,2.73114754098,1.06578947368,1.09836065574,1.45214521452,173.82295082,17.6295081967,9.6963562753,91.2550607287,305.0
829,36061003601,2.51685393258,1.01162790698,1.02247191011,1.37931034483,188.08988764,22.7191011236,9.71052631579,92.25,89.0
830,36061003602,2.97413793103,1.07391304348,1.13043478261,1.69827586207,185.431034483,16.1465517241,9.73863636364,92.8068181818,116.0
831,36061003800,2.79120879121,1.08058608059,1.09157509158,1.4652014652,177.842490842,18.0695970696,9.78773584906,91.1981132075,273.0
832,36061003900,3.10638297872,1.21276595745,1.29787234043,1.78723404255,335.404255319,4.91489361702,9.96,94.56,47.0
833,36061004000,2.71084337349,1.06504065041,1.10441767068,1.40963855422,180.040160643,15.9477911647,9.87692307692,92.8256410256,249.0
834,36061004100,2.75124378109,1.08629441624,1.16417910448,1.475,222.23880597,15.3532338308,9.61842105263,92.2763157895,201.0
835,36061004200,2.84328358209,1.20075757576,1.14285714286,1.55639097744,264.589552239,12.9104477612,9.87037037037,93.3518518519,134.0
836,36061004300,2.70229007634,0.963461538462,1.13358778626,1.4214559387,222.541984733,14.2786259542,9.80365296804,91.2146118721,262.0
837,36061004400,2.0,1.0,1.0,1.5,115.0,9.5,10.0,91.5,2.0
838,36061004500,3.0,1.12698412698,1.28571428571,1.5873015873,251.317460317,20.3650793651,9.86274509804,90.9615384615,63.0
839,36061004700,3.38524590164,1.20081967213,1.3606557377,1.70491803279,297.655737705,9.7868852459,9.88764044944,93.4382022472,122.0
840,36061004800,2.70078740157,1.05905511811,1.08064516129,1.37795275591,179.622047244,14.3543307087,9.70652173913,90.3655913978,127.0
841,36061004900,2.66853932584,1.08857142857,1.0,1.375,238.421348315,13.393258427,9.92424242424,94.0902255639,178.0
842,36061005000,2.88311688312,1.13636363636,0.883116883117,1.49350649351,231.545454545,10.0649350649,9.98039215686,93.7058823529,77.0
843,36061005200,3.72972972973,1.31081081081,1.13513513514,1.97297297297,376.378378378,9.75675675676,9.88888888889,95.1111111111,37.0
844,36061005400,3.57142857143,1.18253968254,1.1746031746,1.63492063492,317.285714286,9.5873015873,9.88636363636,94.3863636364,63.0
845,36061005501,2.71794871795,1.07692307692,1.10256410256,1.48717948718,200.025641026,12.6923076923,9.85714285714,88.9642857143,39.0
846,36061005502,3.28813559322,1.18644067797,1.22033898305,1.69491525424,282.576271186,17.7627118644,9.91489361702,92.5531914894,59.0
847,36061005600,3.25641025641,1.14102564103,1.02564102564,1.5641025641,293.487179487,7.10256410256,9.72727272727,91.7727272727,39.0
848,36061005700,3.06666666667,1.12222222222,1.02222222222,1.44444444444,274.155555556,17.6444444444,9.94444444444,94.8611111111,45.0
849,36061005800,3.87692307692,1.16923076923,1.21538461538,1.83076923077,271.615384615,14.8769230769,9.77083333333,93.1458333333,65.0
850,36061005900,2.9696969697,1.12121212121,1.12121212121,1.72727272727,473.333333333,7.93939393939,9.95833333333,95.7083333333,33.0
851,36061006100,3.38095238095,1.05952380952,1.19047619048,1.54761904762,287.761904762,19.3095238095,9.94117647059,94.3235294118,42.0
852,36061006200,2.0,0.875,1.0,1.0,117.5,0.25,10.0,100.0,4.0
853,36061006300,2.86666666667,1.06666666667,1.01333333333,1.45333333333,268.96,13.5466666667,9.92727272727,92.6545454545,75.0
854,36061006400,2.8231292517,1.10544217687,1.10884353741,1.51020408163,223.74829932,10.6326530612,9.68,93.06,147.0
855,36061006500,2.63861386139,1.03731343284,1.06435643564,1.40594059406,208.094059406,14.6584158416,9.90683229814,92.7763975155,202.0
856,36061006600,2.83458646617,1.10227272727,0.924812030075,1.43181818182,194.07518797,11.2781954887,9.55555555556,90.9696969697,133.0
857,36061006700,2.81018518519,1.08139534884,1.07407407407,1.40740740741,241.365740741,15.4027777778,9.91925465839,92.5714285714,216.0
858,36061006800,2.99259259259,1.0962962963,0.955555555556,1.54074074074,201.192592593,13.0222222222,9.68367346939,92.9,135.0
859,36061006900,2.78048780488,1.15853658537,0.975,1.39024390244,238.829268293,6.82926829268,9.60714285714,91.5357142857,41.0
860,36061007000,3.04854368932,1.09223300971,1.02912621359,1.4854368932,209.368932039,10.7961165049,9.58666666667,90.2763157895,103.0
861,36061007100,2.82142857143,1.05855855856,1.02678571429,1.41071428571,237.75,11.7767857143,9.93406593407,94.0769230769,112.0
862,36061007200,3.0,1.17647058824,1.05882352941,1.60294117647,196.588235294,11.6691176471,9.71276595745,91.3936170213,136.0
863,36061007300,2.7525083612,1.09698996656,1.06040268456,1.41275167785,235.772575251,12.5050167224,9.93457943925,93.6046511628,299.0
864,36061007400,3.19402985075,1.08208955224,1.15384615385,1.70149253731,228.328358209,9.91044776119,9.81395348837,91.8837209302,67.0
865,36061007500,2.5,1.25,1.0,1.25,191.25,24.75,10.0,98.25,4.0
866,36061007600,3.19444444444,1.05555555556,0.824074074074,1.83333333333,206.712962963,12.9074074074,9.58571428571,90.2428571429,108.0
867,36061007700,2.57692307692,1.07051282051,0.865384615385,1.29487179487,228.782051282,14.1987179487,9.97345132743,94.7787610619,156.0
868,36061007800,2.9603960396,1.07425742574,0.960396039604,1.45544554455,181.02970297,10.1287128713,9.50793650794,91.09375,101.0
869,36061007900,2.42857142857,1.0,0.857142857143,1.42857142857,321.142857143,3.14285714286,10.0,97.6666666667,7.0
870,36061008000,2.95238095238,1.07738095238,0.916666666667,1.46428571429,196.607142857,10.5595238095,9.72881355932,91.4915254237,84.0
871,36061008100,2.7032967033,1.08516483516,0.917582417582,1.34065934066,201.604395604,10.5164835165,9.90849673203,93.5620915033,182.0
872,36061008200,3.82608695652,1.14130434783,0.978260869565,1.71739130435,295.02173913,9.84782608696,9.79310344828,94.8965517241,46.0
873,36061008300,2.75630252101,1.05462184874,0.991596638655,1.43697478992,220.268907563,13.781512605,9.89130434783,94.1630434783,119.0
874,36061008400,4.05405405405,1.16666666667,1.16216216216,2.33333333333,275.540540541,4.45945945946,9.86363636364,87.9090909091,37.0
875,36061008602,2.88888888889,1.0,0.777777777778,1.88888888889,152.333333333,3.88888888889,9.8,97.8,9.0
876,36061008603,4.0,1.33333333333,1.0,2.0,203.333333333,12.3333333333,9.5,80.5,3.0
877,36061008700,2.79054054054,1.1156462585,0.966216216216,1.39189189189,229.689189189,12.1418918919,9.86666666667,93.8666666667,148.0
878,36061008800,2.32,1.01,0.66,1.28,181.32,8.62,9.66666666667,91.5757575758,50.0
879,36061008900,2.76470588235,1.09411764706,0.964705882353,1.48235294118,224.752941176,18.5882352941,9.953125,93.0,85.0
880,36061009000,3.0,1.14743589744,1.0,1.61538461538,238.153846154,11.1794871795,9.84090909091,94.7727272727,78.0
881,36061009100,3.01886792453,1.125,1.05660377358,1.51923076923,239.830188679,10.8962264151,9.79268292683,92.5975609756,106.0
882,36061009200,2.97674418605,1.29069767442,0.906976744186,1.58139534884,230.627906977,11.0,9.70967741935,87.3548387097,43.0
883,36061009300,2.6862745098,1.04901960784,0.93137254902,1.3431372549,211.068627451,17.0392156863,9.81481481481,94.4444444444,102.0
884,36061009400,1.66666666667,1.33333333333,1.0,1.0,166.333333333,6.0,10.0,98.0,3.0
885,36061009500,2.97297297297,1.4527027027,1.13513513514,1.56756756757,218.635135135,22.7702702703,9.78260869565,92.6376811594,74.0
886,36061009600,5.16666666667,1.83333333333,2.0,2.5,367.416666667,17.0833333333,9.85714285714,93.7142857143,12.0
887,36061009700,2.9512195122,1.15853658537,1.09756097561,1.5,221.987804878,21.9390243902,9.65573770492,93.393442623,82.0
888,36061009800,3.30327868852,1.13636363636,1.04098360656,1.62295081967,223.163934426,11.9016393443,9.68131868132,89.6043956044,122.0
889,36061009900,2.29411764706,1.05882352941,0.823529411765,1.23529411765,177.470588235,8.64705882353,9.75,96.6666666667,17.0
890,36061010000,3.67441860465,1.05813953488,1.23255813953,1.93023255814,212.23255814,20.511627907,9.81818181818,89.0588235294,43.0
891,36061010100,3.48,1.24,1.2,1.72,310.12,9.08,9.6875,93.3529411765,25.0
892,36061010200,4.33333333333,1.16666666667,1.22222222222,2.11111111111,579.888888889,15.5555555556,10.0,96.25,9.0
893,36061010300,3.0,1.11538461538,0.987341772152,1.67088607595,209.949367089,16.0506329114,9.5593220339,90.4576271186,79.0
894,36061010400,3.66666666667,1.375,1.33333333333,1.83333333333,363.083333333,20.5,10.0,91.3333333333,12.0
895,36061010601,2.5,1.0,1.0,1.5,369.5,2.0,9.0,80.0,2.0
896,36061010602,3.02564102564,1.02564102564,1.07692307692,1.65789473684,178.435897436,15.1794871795,9.34375,88.78125,39.0
897,36061010800,2.74666666667,1.04054054054,0.88,1.44594594595,186.333333333,16.32,9.70175438596,92.5789473684,75.0
898,36061010900,3.94736842105,1.02631578947,1.15789473684,2.0,267.105263158,25.2631578947,9.61538461538,87.2307692308,19.0
899,36061011000,3.27160493827,1.14197530864,1.04938271605,1.67901234568,228.518518519,13.8148148148,9.55555555556,93.2380952381,81.0
900,36061011100,2.79338842975,1.14876033058,1.14049586777,1.52066115702,201.479338843,13.9752066116,9.48717948718,88.5641025641,121.0
901,36061011201,3.13636363636,1.15909090909,1.0,1.54545454545,302.363636364,7.90909090909,10.0,88.0909090909,22.0
902,36061011202,3.25,1.125,1.25,2.25,283.25,5.75,10.0,79.6666666667,4.0
903,36061011203,3.41935483871,1.16666666667,1.32258064516,1.83333333333,241.258064516,13.1935483871,9.7619047619,93.2857142857,31.0
904,36061011300,3.57142857143,1.21428571429,1.42857142857,1.92857142857,377.785714286,35.0,9.75,87.25,14.0
905,36061011401,4.09090909091,1.72727272727,1.45454545455,2.27272727273,400.363636364,10.3636363636,9.77777777778,91.2222222222,11.0
906,36061011402,2.5,1.10416666667,0.833333333333,1.29166666667,197.875,10.1666666667,9.94736842105,95.6315789474,24.0
907,36061011500,3.03731343284,1.13805970149,1.10447761194,1.64925373134,206.970149254,12.2985074627,9.62857142857,91.4952380952,134.0
908,36061011600,2.71428571429,1.03571428571,1.0,1.39285714286,135.25,15.4642857143,9.38888888889,89.3888888889,28.0
909,36061011700,2.79310344828,1.08620689655,0.827586206897,1.37931034483,252.965517241,3.86206896552,9.53846153846,95.9230769231,29.0
910,36061011800,3.025,1.0375,1.075,1.525,165.625,10.3,9.58823529412,92.7352941176,40.0
911,36061011900,3.03125,1.109375,1.15625,1.625,223.0,11.96875,9.6,91.48,32.0
912,36061012000,3.04761904762,1.35714285714,1.04761904762,1.61904761905,333.380952381,10.3333333333,10.0,93.7777777778,21.0
913,36061012100,2.9387755102,1.06996587031,1.13265306122,1.52380952381,187.510204082,16.9115646259,9.68281938326,90.7136563877,294.0
914,36061012200,3.4,1.3,1.5,2.0,493.2,21.5,10.0,97.0,10.0
915,36061012400,2.47959183673,1.07216494845,0.948979591837,1.34693877551,126.765306122,11.9285714286,9.48684210526,91.4736842105,98.0
916,36061012500,2.84210526316,1.07894736842,1.13157894737,1.52631578947,232.302631579,9.60526315789,9.88461538462,91.7115384615,76.0
917,36061012600,2.79518072289,1.04938271605,0.829268292683,1.36144578313,154.65060241,15.6385542169,9.5593220339,91.7457627119,83.0
918,36061012700,2.96116504854,1.05882352941,1.12408759124,1.55339805825,188.356796117,18.25,9.72964169381,92.3149350649,412.0
919,36061012800,3.0,1.06060606061,0.935483870968,1.51515151515,192.636363636,10.7272727273,9.92857142857,91.5,33.0
920,36061012900,2.74,1.07,1.1,1.4,193.72,15.08,9.44444444444,91.1666666667,50.0
921,36061013000,2.33333333333,1.08333333333,0.666666666667,1.5,464.333333333,0.5,10.0,100.0,6.0
922,36061013100,2.74193548387,1.18548387097,1.12903225806,1.41935483871,252.709677419,7.27419354839,9.78571428571,92.1666666667,62.0
923,36061013200,2.57831325301,1.02409638554,0.89156626506,1.32530120482,146.0,15.3012048193,9.47457627119,92.2203389831,83.0
924,36061013300,3.07843137255,1.05708661417,1.18823529412,1.63921568627,196.749019608,15.2274509804,9.81182795699,92.4731182796,255.0
925,36061013400,2.8487394958,1.07142857143,0.882352941176,1.49579831933,187.050420168,14.6722689076,9.69892473118,91.9569892473,119.0
926,36061013500,2.0,1.0,1.0,1.0,120.0,55.0,9.0,94.0,1.0
927,36061013600,2.9,1.11428571429,0.928571428571,1.54285714286,177.5,13.6142857143,9.6170212766,94.4893617021,70.0
928,36061013700,3.51351351351,1.31531531532,0.990990990991,1.65765765766,343.18018018,5.03603603604,9.98305084746,96.1666666667,111.0
929,36061013800,2.61607142857,1.08035714286,0.964285714286,1.39285714286,158.571428571,12.375,9.6582278481,91.3164556962,112.0
930,36061013900,2.75,1.05,0.867088607595,1.4,182.40625,16.7875,9.82786885246,93.237704918,160.0
931,36061014000,3.05,1.0625,1.225,1.55,220.325,8.125,9.86206896552,88.3793103448,40.0
932,36061014200,2.33333333333,1.11111111111,0.666666666667,1.22222222222,207.111111111,8.55555555556,10.0,96.3333333333,9.0
933,36061014300,6.0,3.0,3.0,4.0,620.0,0.0,,,1.0
934,36061014401,3.0,1.10126582278,1.06329113924,1.62025316456,177.075949367,8.75949367089,9.58928571429,91.2678571429,79.0
935,36061014402,2.6,1.0,0.775,1.175,404.925,7.525,9.44,92.92,40.0
936,36061014500,2.78571428571,1.17857142857,0.857142857143,1.35714285714,309.321428571,9.42857142857,9.8,91.3,28.0
937,36061014601,2.8115942029,1.11764705882,0.971014492754,1.51470588235,182.260869565,16.3913043478,9.78,92.7,69.0
938,36061014602,2.56923076923,1.05384615385,0.907692307692,1.24615384615,153.507692308,8.76923076923,9.56862745098,93.6470588235,65.0
939,36061014700,2.4125,1.05625,0.9,1.3,166.15,15.175,9.73015873016,95.253968254,80.0
940,36061014801,2.57142857143,1.22857142857,1.08571428571,1.62857142857,186.228571429,12.0571428571,9.92857142857,94.3214285714,35.0
941,36061014802,2.36538461538,1.07692307692,0.903846153846,1.19230769231,145.346153846,10.2692307692,9.87179487179,94.725,52.0
942,36061014900,2.7027027027,1.09459459459,1.05405405405,1.43243243243,210.621621622,12.4594594595,9.65517241379,94.8275862069,37.0
943,36061015001,3.0,1.0,1.16666666667,2.16666666667,167.666666667,14.1666666667,9.75,94.25,6.0
944,36061015002,2.16666666667,1.0,0.833333333333,1.16666666667,168.833333333,3.33333333333,9.2,92.0,6.0
945,36061015100,3.22727272727,1.22727272727,1.13636363636,1.72727272727,256.409090909,6.40909090909,9.71428571429,96.0,22.0
946,36061015200,2.0,1.0,0.5,1.0,107.5,37.0,9.0,84.5,2.0
947,36061015300,2.93406593407,1.07142857143,0.877777777778,1.51648351648,215.307692308,10.978021978,9.90476190476,94.6031746032,91.0
948,36061015400,2.74509803922,1.10294117647,0.93137254902,1.44117647059,155.696078431,10.0098039216,9.39130434783,90.7101449275,102.0
949,36061015601,2.44,1.00675675676,1.02666666667,1.37333333333,129.546666667,5.90666666667,9.44444444444,91.2888888889,75.0
950,36061015602,3.85714285714,1.5,1.78571428571,2.21428571429,362.714285714,19.7857142857,8.81818181818,90.6363636364,14.0
951,36061015700,2.88965517241,1.07986111111,0.903448275862,1.46206896552,273.406896552,13.0896551724,9.97087378641,94.6571428571,145.0
952,36061015801,2.74074074074,1.11111111111,1.12962962963,1.61111111111,156.444444444,20.4074074074,9.63636363636,92.2272727273,54.0
953,36061015802,2.87272727273,1.12727272727,1.16363636364,1.43636363636,144.781818182,13.3454545455,9.51162790698,94.1162790698,55.0
954,36061015900,2.96875,1.1875,1.01052631579,1.71875,234.885416667,10.8958333333,9.84507042254,94.7183098592,96.0
955,36061016001,2.5,1.225,1.25,1.45,186.0,10.45,9.93333333333,94.0,20.0
956,36061016002,2.33333333333,0.981481481481,1.07407407407,1.33333333333,117.925925926,8.77777777778,9.6,95.95,27.0
957,36061016100,2.85849056604,1.11904761905,1.00943396226,1.50476190476,197.330188679,8.92452830189,9.88607594937,92.9620253165,106.0
958,36061016200,2.15384615385,1.26923076923,1.02564102564,1.23076923077,95.5128205128,10.4102564103,8.6,90.0,39.0
959,36061016400,2.6,1.17,1.22,1.48,116.48,13.56,8.34285714286,89.4,50.0
960,36061016500,3.44444444444,1.10256410256,1.16239316239,1.87179487179,195.846153846,14.1965811966,9.87096774194,91.4680851064,117.0
961,36061016600,2.80701754386,1.04385964912,1.07894736842,1.41592920354,118.596491228,22.8684210526,8.85567010309,89.5306122449,114.0
962,36061016700,3.15789473684,1.22368421053,0.947368421053,1.68421052632,212.263157895,13.6315789474,10.0,93.962962963,38.0
963,36061016800,2.52631578947,1.05263157895,1.21052631579,1.31578947368,107.578947368,27.8421052632,8.61538461538,89.7142857143,19.0
964,36061016900,3.2421875,1.15234375,1.14173228346,1.59375,220.34375,14.484375,9.82352941176,92.3137254902,128.0
965,36061017000,2.67346938776,1.0612244898,1.0,1.48979591837,103.693877551,16.7755102041,8.19444444444,87.1111111111,49.0
966,36061017100,3.64,1.10416666667,0.92,2.16,174.32,13.16,9.90476190476,91.5238095238,25.0
967,36061017200,2.86842105263,1.04605263158,1.10526315789,1.64473684211,114.039473684,18.6710526316,8.47368421053,89.1016949153,76.0
968,36061017300,2.68965517241,1.11046511628,1.05747126437,1.47126436782,180.908045977,9.70114942529,9.71875,91.859375,87.0
969,36061017401,2.83333333333,1.11458333333,1.1875,1.6875,135.395833333,24.6041666667,8.825,91.25,48.0
970,36061017402,2.65909090909,1.19318181818,1.27272727273,1.52272727273,136.068181818,10.0,8.97142857143,88.9428571429,44.0
971,36061017500,2.79545454545,1.19318181818,1.13953488372,1.5,222.136363636,13.8181818182,9.8,93.9,44.0
972,36061017700,2.69333333333,1.12666666667,0.906666666667,1.44,178.933333333,12.1333333333,9.8064516129,94.3709677419,75.0
973,36061017800,3.10869565217,1.08695652174,1.19565217391,1.67391304348,123.826086957,18.3260869565,8.23684210526,89.6923076923,46.0
974,36061017900,2.4,1.0,0.76,1.16,144.8,7.84,9.8,93.2,25.0
975,36061018000,2.51724137931,1.06034482759,1.10344827586,1.39655172414,274.620689655,12.0,8.53333333333,91.0652173913,58.0
976,36061018100,3.14457831325,1.14814814815,1.15662650602,1.69879518072,210.843373494,8.77108433735,9.79032258065,92.5079365079,83.0
977,36061018200,3.0,1.03205128205,1.19230769231,1.51282051282,102.551282051,19.3205128205,8.55384615385,88.2,78.0
978,36061018300,2.39655172414,1.06896551724,1.0,1.3275862069,145.844827586,5.8275862069,9.88095238095,94.9523809524,58.0
979,36061018400,3.08510638298,1.17391304348,1.1914893617,1.70212765957,131.808510638,15.4680851064,8.63636363636,91.1818181818,47.0
980,36061018500,2.98734177215,1.17721518987,1.10126582278,1.62025316456,216.582278481,8.25316455696,9.52083333333,93.125,79.0
981,36061018600,2.72222222222,1.11111111111,1.0,1.33333333333,124.0,17.0,9.0,93.0,18.0
982,36061018700,2.76666666667,1.16666666667,1.2,1.6,159.333333333,7.3,9.94117647059,93.0,30.0
983,36061018800,3.02777777778,1.13194444444,1.20833333333,1.625,103.611111111,13.0694444444,8.35294117647,90.431372549,72.0
984,36061018900,2.52564102564,1.13141025641,1.10256410256,1.46153846154,127.756410256,12.8269230769,9.53398058252,90.0673076923,156.0
985,36061019000,3.4693877551,1.23404255319,1.22448979592,1.97959183673,147.244897959,15.0612244898,9.12195121951,93.487804878,49.0
